,VECTOR,OCCURRENCE_ID,SOURCE_TYPE,LOCATION_TYPE,POLYGON_ADMIN,Y,X,YEAR,COUNTRY,COUNTRY_ID,GAUL_AD0,STATUS,infection_source,infection_time
27949,Aedes albopictus,27950.0,unpublished,point,-999,22.58,120.33,2004,Taiwan,TWN,886.0,,water,8
27950,Aedes albopictus,27951.0,unpublished,point,-999,22.61,120.32,2004,Taiwan,TWN,886.0,,mosquito,8
27951,Aedes albopictus,27952.0,unpublished,point,-999,22.63,120.3,2004,Taiwan,TWN,886.0,,water,1
27952,Aedes albopictus,27953.0,unpublished,point,-999,22.62,120.29,2004,Taiwan,TWN,886.0,,water,8
27953,Aedes albopictus,27954.0,unpublished,point,-999,22.62,120.3,2004,Taiwan,TWN,886.0,,mosquito,4
27954,Aedes albopictus,27955.0,unpublished,point,-999,22.62,120.3,2004,Taiwan,TWN,886.0,,water,5
27955,Aedes albopictus,27956.0,unpublished,point,-999,22.6,120.31,2004,Taiwan,TWN,886.0,,mosquito,9
27956,Aedes albopictus,27957.0,unpublished,point,-999,22.6,120.3,2004,Taiwan,TWN,886.0,,mosquito,8
27957,Aedes albopictus,27958.0,unpublished,point,-999,22.58,120.32,2004,Taiwan,TWN,886.0,,air,8
27958,Aedes albopictus,27959.0,unpublished,point,-999,22.59,120.32,2004,Taiwan,TWN,886.0,,water,4
27959,Aedes albopictus,27960.0,unpublished,point,-999,22.61,120.32,2004,Taiwan,TWN,886.0,,air,2
27960,Aedes albopictus,27961.0,unpublished,point,-999,22.61,120.31,2004,Taiwan,TWN,886.0,,mosquito,7
27961,Aedes albopictus,27962.0,unpublished,point,-999,22.63,120.28,2004,Taiwan,TWN,886.0,,mosquito,1
27962,Aedes albopictus,27963.0,unpublished,point,-999,22.64,120.29,2004,Taiwan,TWN,886.0,,water,4
27963,Aedes albopictus,27964.0,unpublished,point,-999,22.64,120.32,2004,Taiwan,TWN,886.0,,mosquito,8
27964,Aedes albopictus,27965.0,unpublished,point,-999,22.63,120.32,2004,Taiwan,TWN,886.0,,water,9
27965,Aedes albopictus,27966.0,unpublished,point,-999,22.57,120.3,2004,Taiwan,TWN,886.0,,water,3
27966,Aedes albopictus,27967.0,unpublished,point,-999,22.63,120.3,2004,Taiwan,TWN,886.0,,mosquito,9
27967,Aedes albopictus,27968.0,unpublished,point,-999,22.62,120.28,2004,Taiwan,TWN,886.0,,air,9
27968,Aedes albopictus,27969.0,unpublished,point,-999,22.62,120.29,2004,Taiwan,TWN,886.0,,water,8
27969,Aedes albopictus,27970.0,unpublished,point,-999,22.63,120.28,2004,Taiwan,TWN,886.0,,water,2
27970,Aedes albopictus,27971.0,unpublished,point,-999,22.62,120.29,2004,Taiwan,TWN,886.0,,water,7
27971,Aedes albopictus,27972.0,unpublished,point,-999,22.61,120.33,2004,Taiwan,TWN,886.0,,mosquito,7
27972,Aedes albopictus,27973.0,unpublished,point,-999,22.59,120.31,2004,Taiwan,TWN,886.0,,mosquito,2
27973,Aedes albopictus,27974.0,unpublished,point,-999,22.59,120.32,2004,Taiwan,TWN,886.0,,water,4
27974,Aedes albopictus,27975.0,unpublished,point,-999,22.67,120.28,2004,Taiwan,TWN,886.0,,mosquito,10
27975,Aedes albopictus,27976.0,unpublished,point,-999,22.67,120.27,2004,Taiwan,TWN,886.0,,water,5
27976,Aedes albopictus,27977.0,unpublished,point,-999,22.99,120.22,2004,Taiwan,TWN,886.0,,water,5
27977,Aedes albopictus,27978.0,unpublished,point,-999,22.62,120.36,2004,Taiwan,TWN,886.0,,mosquito,8
27978,Aedes albopictus,27979.0,unpublished,point,-999,22.62,120.29,2004,Taiwan,TWN,886.0,,water,8
27979,Aedes albopictus,27980.0,unpublished,point,-999,22.62,120.28,2004,Taiwan,TWN,886.0,,air,4
27980,Aedes albopictus,27981.0,unpublished,point,-999,22.63,120.29,2004,Taiwan,TWN,886.0,,water,10
27981,Aedes albopictus,27982.0,unpublished,point,-999,22.65,120.29,2004,Taiwan,TWN,886.0,,air,1
27982,Aedes albopictus,27983.0,unpublished,point,-999,22.64,120.29,2004,Taiwan,TWN,886.0,,air,7
27983,Aedes albopictus,27984.0,unpublished,point,-999,22.64,120.31,2004,Taiwan,TWN,886.0,,air,10
27984,Aedes albopictus,27985.0,unpublished,point,-999,22.71,120.3,2004,Taiwan,TWN,886.0,,air,4
27985,Aedes albopictus,27986.0,unpublished,point,-999,22.69,120.29,2004,Taiwan,TWN,886.0,,mosquito,9
27986,Aedes albopictus,27987.0,unpublished,point,-999,22.68,120.29,2004,Taiwan,TWN,886.0,,air,8
27987,Aedes albopictus,27988.0,unpublished,point,-999,22.53,120.5,2004,Taiwan,TWN,886.0,,water,4
27988,Aedes albopictus,27989.0,unpublished,point,-999,22.98,120.16,2004,Taiwan,TWN,886.0,,air,7
27989,Aedes albopictus,27990.0,unpublished,point,-999,22.62,120.29,2004,Taiwan,TWN,886.0,,water,6
27990,Aedes albopictus,27991.0,unpublished,point,-999,22.56,120.31,2004,Taiwan,TWN,886.0,,mosquito,2
27991,Aedes albopictus,27992.0,unpublished,point,-999,22.6,120.28,2004,Taiwan,TWN,886.0,,water,10
27992,Aedes albopictus,27993.0,unpublished,point,-999,22.63,120.29,2004,Taiwan,TWN,886.0,,air,4
27993,Aedes albopictus,27994.0,unpublished,point,-999,22.63,120.29,2004,Taiwan,TWN,886.0,,mosquito,6
27994,Aedes albopictus,27995.0,unpublished,point,-999,22.62,120.3,2004,Taiwan,TWN,886.0,,air,3
27995,Aedes albopictus,27996.0,unpublished,point,-999,22.62,120.28,2004,Taiwan,TWN,886.0,,air,6
27996,Aedes albopictus,27997.0,unpublished,point,-999,22.53,120.5,2004,Taiwan,TWN,886.0,,air,9
27997,Aedes albopictus,27998.0,unpublished,point,-999,22.41,120.52,2004,Taiwan,TWN,886.0,,mosquito,9
27998,Aedes albopictus,27999.0,unpublished,point,-999,22.63,120.3,2004,Taiwan,TWN,886.0,,air,6
27999,Aedes albopictus,28000.0,unpublished,point,-999,22.62,120.29,2004,Taiwan,TWN,886.0,,mosquito,8
28000,Aedes albopictus,28001.0,unpublished,point,-999,22.57,120.3,2004,Taiwan,TWN,886.0,,mosquito,6
28001,Aedes albopictus,28002.0,unpublished,point,-999,22.56,120.31,2004,Taiwan,TWN,886.0,,air,6
28002,Aedes albopictus,28003.0,unpublished,point,-999,22.62,120.28,2004,Taiwan,TWN,886.0,,mosquito,6
28003,Aedes albopictus,28004.0,unpublished,point,-999,22.62,120.28,2004,Taiwan,TWN,886.0,,mosquito,1
28004,Aedes albopictus,28005.0,unpublished,point,-999,22.63,120.28,2004,Taiwan,TWN,886.0,,air,3
28005,Aedes albopictus,28006.0,unpublished,point,-999,22.63,120.28,2004,Taiwan,TWN,886.0,,air,5
28006,Aedes albopictus,28007.0,unpublished,point,-999,22.64,120.29,2004,Taiwan,TWN,886.0,,air,2
28007,Aedes albopictus,28008.0,unpublished,point,-999,22.63,120.29,2004,Taiwan,TWN,886.0,,air,1
28008,Aedes albopictus,28009.0,unpublished,point,-999,22.62,120.29,2004,Taiwan,TWN,886.0,,air,4
28009,Aedes albopictus,28010.0,unpublished,point,-999,22.62,120.3,2004,Taiwan,TWN,886.0,,air,2
28010,Aedes albopictus,28011.0,unpublished,point,-999,22.62,120.29,2004,Taiwan,TWN,886.0,,mosquito,3
28011,Aedes albopictus,28012.0,unpublished,point,-999,22.71,120.29,2004,Taiwan,TWN,886.0,,air,10
28012,Aedes albopictus,28013.0,unpublished,point,-999,22.61,120.31,2004,Taiwan,TWN,886.0,,air,1
28013,Aedes albopictus,28014.0,unpublished,point,-999,22.5,120.52,2004,Taiwan,TWN,886.0,,water,1
28014,Aedes albopictus,28015.0,unpublished,point,-999,22.63,120.3,2004,Taiwan,TWN,886.0,,water,5
28015,Aedes albopictus,28016.0,unpublished,point,-999,22.63,120.3,2004,Taiwan,TWN,886.0,,air,10
28016,Aedes albopictus,28017.0,unpublished,point,-999,22.69,120.3,2004,Taiwan,TWN,886.0,,air,2
28017,Aedes albopictus,28018.0,unpublished,point,-999,22.68,120.29,2004,Taiwan,TWN,886.0,,air,10
28018,Aedes albopictus,28019.0,unpublished,point,-999,22.69,120.29,2004,Taiwan,TWN,886.0,,water,7
28019,Aedes albopictus,28020.0,unpublished,point,-999,22.62,120.27,2004,Taiwan,TWN,886.0,,air,3
28020,Aedes albopictus,28021.0,unpublished,point,-999,22.62,120.27,2004,Taiwan,TWN,886.0,,mosquito,6
28021,Aedes albopictus,28022.0,unpublished,point,-999,22.62,120.27,2004,Taiwan,TWN,886.0,,mosquito,4
28022,Aedes albopictus,28023.0,unpublished,point,-999,22.61,120.27,2004,Taiwan,TWN,886.0,,mosquito,2
28023,Aedes albopictus,28024.0,unpublished,point,-999,22.6,120.28,2004,Taiwan,TWN,886.0,,mosquito,4
28024,Aedes albopictus,28025.0,unpublished,point,-999,22.64,120.28,2004,Taiwan,TWN,886.0,,water,3
28025,Aedes albopictus,28026.0,unpublished,point,-999,22.65,120.29,2004,Taiwan,TWN,886.0,,water,1
28026,Aedes albopictus,28027.0,unpublished,point,-999,22.69,120.3,2004,Taiwan,TWN,886.0,,mosquito,10
28027,Aedes albopictus,28028.0,unpublished,point,-999,22.63,120.29,2004,Taiwan,TWN,886.0,,mosquito,4
28028,Aedes albopictus,28029.0,unpublished,point,-999,22.62,120.28,2004,Taiwan,TWN,886.0,,water,6
28029,Aedes albopictus,28030.0,unpublished,point,-999,22.63,120.28,2004,Taiwan,TWN,886.0,,mosquito,6
28030,Aedes albopictus,28031.0,unpublished,point,-999,22.62,120.3,2004,Taiwan,TWN,886.0,,mosquito,8
28031,Aedes albopictus,28032.0,unpublished,point,-999,22.44,120.47,2004,Taiwan,TWN,886.0,,water,6
28032,Aedes albopictus,28033.0,unpublished,point,-999,22.62,120.28,2004,Taiwan,TWN,886.0,,mosquito,9
28033,Aedes albopictus,28034.0,unpublished,point,-999,22.62,120.28,2004,Taiwan,TWN,886.0,,air,5
28034,Aedes albopictus,28035.0,unpublished,point,-999,22.63,120.29,2004,Taiwan,TWN,886.0,,air,9
28035,Aedes albopictus,28036.0,unpublished,point,-999,22.63,120.3,2004,Taiwan,TWN,886.0,,water,3
28036,Aedes albopictus,28037.0,unpublished,point,-999,22.62,120.3,2004,Taiwan,TWN,886.0,,water,10
28037,Aedes albopictus,28038.0,unpublished,point,-999,22.57,120.32,2004,Taiwan,TWN,886.0,,mosquito,10
28038,Aedes albopictus,28039.0,unpublished,point,-999,22.59,120.28,2004,Taiwan,TWN,886.0,,mosquito,5
28039,Aedes albopictus,28040.0,unpublished,point,-999,22.64,120.29,2004,Taiwan,TWN,886.0,,air,8
28040,Aedes albopictus,28041.0,unpublished,point,-999,22.68,120.29,2004,Taiwan,TWN,886.0,,water,6
28041,Aedes albopictus,28042.0,unpublished,point,-999,22.69,120.3,2004,Taiwan,TWN,886.0,,air,3
28042,Aedes albopictus,28043.0,unpublished,point,-999,22.69,120.29,2004,Taiwan,TWN,886.0,,mosquito,2
28043,Aedes albopictus,28044.0,unpublished,point,-999,22.44,120.5,2004,Taiwan,TWN,886.0,,air,1
28044,Aedes albopictus,28045.0,unpublished,point,-999,22.54,120.67,2004,Taiwan,TWN,886.0,,mosquito,5
28045,Aedes albopictus,28046.0,unpublished,point,-999,22.62,120.29,2004,Taiwan,TWN,886.0,,water,10
28046,Aedes albopictus,28047.0,unpublished,point,-999,22.63,120.29,2004,Taiwan,TWN,886.0,,mosquito,5
28047,Aedes albopictus,28048.0,unpublished,point,-999,22.68,120.29,2004,Taiwan,TWN,886.0,,air,3
28048,Aedes albopictus,28049.0,unpublished,point,-999,22.71,120.29,2004,Taiwan,TWN,886.0,,water,10
28049,Aedes albopictus,28050.0,unpublished,point,-999,22.69,120.3,2004,Taiwan,TWN,886.0,,air,5
28050,Aedes albopictus,28051.0,unpublished,point,-999,22.62,120.29,2004,Taiwan,TWN,886.0,,mosquito,2
28051,Aedes albopictus,28052.0,unpublished,point,-999,22.63,120.28,2004,Taiwan,TWN,886.0,,mosquito,3
28052,Aedes albopictus,28053.0,unpublished,point,-999,22.63,120.29,2004,Taiwan,TWN,886.0,,water,9
28053,Aedes albopictus,28054.0,unpublished,point,-999,22.63,120.3,2004,Taiwan,TWN,886.0,,air,5
28054,Aedes albopictus,28055.0,unpublished,point,-999,22.62,120.29,2004,Taiwan,TWN,886.0,,mosquito,7
28055,Aedes albopictus,28056.0,unpublished,point,-999,22.62,120.29,2004,Taiwan,TWN,886.0,,mosquito,2
28056,Aedes albopictus,28057.0,unpublished,point,-999,22.62,120.3,2004,Taiwan,TWN,886.0,,mosquito,7
28057,Aedes albopictus,28058.0,unpublished,point,-999,22.69,120.3,2004,Taiwan,TWN,886.0,,air,8
28058,Aedes albopictus,28059.0,unpublished,point,-999,22.69,120.3,2004,Taiwan,TWN,886.0,,mosquito,1
28059,Aedes albopictus,28060.0,unpublished,point,-999,22.68,120.29,2004,Taiwan,TWN,886.0,,air,10
28060,Aedes albopictus,28061.0,unpublished,point,-999,22.59,120.28,2004,Taiwan,TWN,886.0,,water,5
28061,Aedes albopictus,28062.0,unpublished,point,-999,22.61,120.27,2004,Taiwan,TWN,886.0,,air,9
28062,Aedes albopictus,28063.0,unpublished,point,-999,22.67,120.29,2004,Taiwan,TWN,886.0,,water,1
28063,Aedes albopictus,28064.0,unpublished,point,-999,22.67,120.28,2004,Taiwan,TWN,886.0,,water,1
28064,Aedes albopictus,28065.0,unpublished,point,-999,22.6,120.28,2004,Taiwan,TWN,886.0,,air,8
28065,Aedes albopictus,28066.0,unpublished,point,-999,22.59,120.28,2004,Taiwan,TWN,886.0,,water,1
28066,Aedes albopictus,28067.0,unpublished,point,-999,22.57,120.35,2004,Taiwan,TWN,886.0,,air,3
28067,Aedes albopictus,28068.0,unpublished,point,-999,22.62,120.29,2004,Taiwan,TWN,886.0,,water,6
28068,Aedes albopictus,28069.0,unpublished,point,-999,22.47,120.56,2004,Taiwan,TWN,886.0,,mosquito,4
28069,Aedes albopictus,28070.0,unpublished,point,-999,22.66,120.28,2004,Taiwan,TWN,886.0,,air,5
28070,Aedes albopictus,28071.0,unpublished,point,-999,22.62,120.28,2004,Taiwan,TWN,886.0,,air,2
28071,Aedes albopictus,28072.0,unpublished,point,-999,22.07,120.72,2004,Taiwan,TWN,886.0,,air,1
28072,Aedes albopictus,28073.0,unpublished,point,-999,22.63,120.29,2004,Taiwan,TWN,886.0,,water,5
28073,Aedes albopictus,28074.0,unpublished,point,-999,22.63,120.29,2004,Taiwan,TWN,886.0,,air,7
28074,Aedes albopictus,28075.0,unpublished,point,-999,22.62,120.3,2004,Taiwan,TWN,886.0,,air,5
28075,Aedes albopictus,28076.0,unpublished,point,-999,22.62,120.29,2004,Taiwan,TWN,886.0,,water,9
28076,Aedes albopictus,28077.0,unpublished,point,-999,22.62,120.3,2004,Taiwan,TWN,886.0,,mosquito,6
28077,Aedes albopictus,28078.0,unpublished,point,-999,22.62,120.3,2004,Taiwan,TWN,886.0,,mosquito,3
28078,Aedes albopictus,28079.0,unpublished,point,-999,22.62,120.3,2004,Taiwan,TWN,886.0,,mosquito,8
28079,Aedes albopictus,28080.0,unpublished,point,-999,22.66,120.29,2004,Taiwan,TWN,886.0,,water,8
28080,Aedes albopictus,28081.0,unpublished,point,-999,22.64,120.29,2004,Taiwan,TWN,886.0,,air,2
28081,Aedes albopictus,28082.0,unpublished,point,-999,22.65,120.29,2004,Taiwan,TWN,886.0,,water,1
28082,Aedes albopictus,28083.0,unpublished,point,-999,22.68,120.28,2004,Taiwan,TWN,886.0,,air,4
28083,Aedes albopictus,28084.0,unpublished,point,-999,22.69,120.3,2004,Taiwan,TWN,886.0,,water,5
28084,Aedes albopictus,28085.0,unpublished,point,-999,22.62,120.29,2004,Taiwan,TWN,886.0,,water,2
28085,Aedes albopictus,28086.0,unpublished,point,-999,22.62,120.29,2004,Taiwan,TWN,886.0,,air,8
28086,Aedes albopictus,28087.0,unpublished,point,-999,22.62,120.28,2004,Taiwan,TWN,886.0,,air,2
28087,Aedes albopictus,28088.0,unpublished,point,-999,22.62,120.28,2004,Taiwan,TWN,886.0,,air,3
28088,Aedes albopictus,28089.0,unpublished,point,-999,22.62,120.28,2004,Taiwan,TWN,886.0,,air,1
28089,Aedes albopictus,28090.0,unpublished,point,-999,22.63,120.3,2004,Taiwan,TWN,886.0,,water,5
28090,Aedes albopictus,28091.0,unpublished,point,-999,22.47,120.56,2004,Taiwan,TWN,886.0,,mosquito,10
28091,Aedes albopictus,28092.0,unpublished,point,-999,22.63,120.28,2004,Taiwan,TWN,886.0,,mosquito,6
28092,Aedes albopictus,28093.0,unpublished,point,-999,22.56,120.31,2004,Taiwan,TWN,886.0,,air,8
28093,Aedes albopictus,28094.0,unpublished,point,-999,22.62,120.29,2004,Taiwan,TWN,886.0,,air,9
28094,Aedes albopictus,28095.0,unpublished,point,-999,22.62,120.3,2004,Taiwan,TWN,886.0,,air,2
28095,Aedes albopictus,28096.0,unpublished,point,-999,22.62,120.3,2004,Taiwan,TWN,886.0,,water,3
28096,Aedes albopictus,28097.0,unpublished,point,-999,22.61,120.27,2004,Taiwan,TWN,886.0,,water,5
28097,Aedes albopictus,28098.0,unpublished,point,-999,22.61,120.28,2004,Taiwan,TWN,886.0,,water,2
28098,Aedes albopictus,28099.0,unpublished,point,-999,22.63,120.28,2004,Taiwan,TWN,886.0,,water,6
28099,Aedes albopictus,28100.0,unpublished,point,-999,22.63,120.28,2004,Taiwan,TWN,886.0,,air,7
28100,Aedes albopictus,28101.0,unpublished,point,-999,22.62,120.29,2004,Taiwan,TWN,886.0,,water,4
28101,Aedes albopictus,28102.0,unpublished,point,-999,22.62,120.28,2004,Taiwan,TWN,886.0,,water,10
28102,Aedes albopictus,28103.0,unpublished,point,-999,22.62,120.29,2004,Taiwan,TWN,886.0,,water,6
28103,Aedes albopictus,28104.0,unpublished,point,-999,22.62,120.27,2004,Taiwan,TWN,886.0,,water,10
28104,Aedes albopictus,28105.0,unpublished,point,-999,22.57,120.62,2004,Taiwan,TWN,886.0,,air,9
28105,Aedes albopictus,28106.0,unpublished,point,-999,22.08,120.72,2004,Taiwan,TWN,886.0,,water,7
28106,Aedes albopictus,28107.0,unpublished,point,-999,22.63,120.28,2004,Taiwan,TWN,886.0,,water,8
28107,Aedes albopictus,28108.0,unpublished,point,-999,22.62,120.28,2004,Taiwan,TWN,886.0,,water,7
28108,Aedes albopictus,28109.0,unpublished,point,-999,22.63,120.29,2004,Taiwan,TWN,886.0,,air,7
28109,Aedes albopictus,28110.0,unpublished,point,-999,22.61,120.27,2004,Taiwan,TWN,886.0,,water,10
28110,Aedes albopictus,28111.0,unpublished,point,-999,22.58,120.29,2004,Taiwan,TWN,886.0,,mosquito,6
28111,Aedes albopictus,28112.0,unpublished,point,-999,22.61,120.27,2004,Taiwan,TWN,886.0,,water,2
28112,Aedes albopictus,28113.0,unpublished,point,-999,22.62,120.32,2004,Taiwan,TWN,886.0,,mosquito,5
28113,Aedes albopictus,28114.0,unpublished,point,-999,22.63,120.28,2004,Taiwan,TWN,886.0,,mosquito,2
28114,Aedes albopictus,28115.0,unpublished,point,-999,22.62,120.28,2004,Taiwan,TWN,886.0,,air,2
28115,Aedes albopictus,28116.0,unpublished,point,-999,22.63,120.3,2004,Taiwan,TWN,886.0,,mosquito,1
28116,Aedes albopictus,28117.0,unpublished,point,-999,22.62,120.3,2004,Taiwan,TWN,886.0,,water,4
28117,Aedes albopictus,28118.0,unpublished,point,-999,22.62,120.3,2004,Taiwan,TWN,886.0,,water,2
28118,Aedes albopictus,28119.0,unpublished,point,-999,22.99,120.22,2004,Taiwan,TWN,886.0,,air,4
28119,Aedes albopictus,28120.0,unpublished,point,-999,22.61,120.27,2004,Taiwan,TWN,886.0,,water,1
28120,Aedes albopictus,28121.0,unpublished,point,-999,22.68,120.28,2004,Taiwan,TWN,886.0,,mosquito,2
28121,Aedes albopictus,28122.0,unpublished,point,-999,22.68,120.29,2004,Taiwan,TWN,886.0,,air,1
28122,Aedes albopictus,28123.0,unpublished,point,-999,22.67,120.29,2004,Taiwan,TWN,886.0,,water,1
28123,Aedes albopictus,28124.0,unpublished,point,-999,22.69,120.28,2004,Taiwan,TWN,886.0,,mosquito,9
28124,Aedes albopictus,28125.0,unpublished,point,-999,22.99,120.22,2004,Taiwan,TWN,886.0,,air,7
28125,Aedes albopictus,28126.0,unpublished,point,-999,22.99,120.23,2004,Taiwan,TWN,886.0,,air,7
28126,Aedes albopictus,28127.0,unpublished,point,-999,22.99,120.23,2004,Taiwan,TWN,886.0,,mosquito,5
28127,Aedes albopictus,28128.0,unpublished,point,-999,22.99,120.22,2004,Taiwan,TWN,886.0,,air,2
28128,Aedes albopictus,28129.0,unpublished,point,-999,22.67,120.28,2004,Taiwan,TWN,886.0,,water,8
28129,Aedes albopictus,28130.0,unpublished,point,-999,22.7,120.29,2004,Taiwan,TWN,886.0,,air,10
28130,Aedes albopictus,28131.0,unpublished,point,-999,22.7,120.3,2004,Taiwan,TWN,886.0,,air,9
28131,Aedes albopictus,28132.0,unpublished,point,-999,22.72,120.33,2004,Taiwan,TWN,886.0,,water,6
28132,Aedes albopictus,28133.0,unpublished,point,-999,22.58,120.29,2004,Taiwan,TWN,886.0,,mosquito,8
28133,Aedes albopictus,28134.0,unpublished,point,-999,22.6,120.27,2004,Taiwan,TWN,886.0,,water,9
28134,Aedes albopictus,28135.0,unpublished,point,-999,22.62,120.3,2004,Taiwan,TWN,886.0,,water,4
28135,Aedes albopictus,28136.0,unpublished,point,-999,22.62,120.28,2004,Taiwan,TWN,886.0,,water,7
28136,Aedes albopictus,28137.0,unpublished,point,-999,22.63,120.28,2004,Taiwan,TWN,886.0,,water,3
28137,Aedes albopictus,28138.0,unpublished,point,-999,22.62,120.28,2004,Taiwan,TWN,886.0,,air,10
28138,Aedes albopictus,28139.0,unpublished,point,-999,22.63,120.28,2004,Taiwan,TWN,886.0,,air,1
28139,Aedes albopictus,28140.0,unpublished,point,-999,22.62,120.29,2004,Taiwan,TWN,886.0,,air,3
28140,Aedes albopictus,28141.0,unpublished,point,-999,22.66,120.28,2004,Taiwan,TWN,886.0,,air,4
28141,Aedes albopictus,28142.0,unpublished,point,-999,22.7,120.3,2004,Taiwan,TWN,886.0,,water,9
28142,Aedes albopictus,28143.0,unpublished,point,-999,22.67,120.28,2004,Taiwan,TWN,886.0,,air,5
28143,Aedes albopictus,28144.0,unpublished,point,-999,22.69,120.3,2004,Taiwan,TWN,886.0,,mosquito,10
28144,Aedes albopictus,28145.0,unpublished,point,-999,22.62,120.28,2004,Taiwan,TWN,886.0,,water,7
28145,Aedes albopictus,28146.0,unpublished,point,-999,22.62,120.29,2004,Taiwan,TWN,886.0,,water,3
28146,Aedes albopictus,28147.0,unpublished,point,-999,22.63,120.29,2004,Taiwan,TWN,886.0,,water,9
28147,Aedes albopictus,28148.0,unpublished,point,-999,22.62,120.29,2004,Taiwan,TWN,886.0,,mosquito,7
28148,Aedes albopictus,28149.0,unpublished,point,-999,22.62,120.29,2004,Taiwan,TWN,886.0,,mosquito,1
28149,Aedes albopictus,28150.0,unpublished,point,-999,22.62,120.3,2004,Taiwan,TWN,886.0,,air,10
28150,Aedes albopictus,28151.0,unpublished,point,-999,22.64,120.28,2004,Taiwan,TWN,886.0,,water,3
28151,Aedes albopictus,28152.0,unpublished,point,-999,22.71,120.32,2004,Taiwan,TWN,886.0,,water,7
28152,Aedes albopictus,28153.0,unpublished,point,-999,22.61,120.32,2004,Taiwan,TWN,886.0,,water,1
28153,Aedes albopictus,28154.0,unpublished,point,-999,22.62,120.32,2004,Taiwan,TWN,886.0,,water,5
28154,Aedes albopictus,28155.0,unpublished,point,-999,22.61,120.27,2004,Taiwan,TWN,886.0,,water,6
28155,Aedes albopictus,28156.0,unpublished,point,-999,22.61,120.27,2004,Taiwan,TWN,886.0,,water,4
28156,Aedes albopictus,28157.0,unpublished,point,-999,22.61,120.27,2004,Taiwan,TWN,886.0,,water,6
28157,Aedes albopictus,28158.0,unpublished,point,-999,22.59,120.28,2004,Taiwan,TWN,886.0,,water,6
28158,Aedes albopictus,28159.0,unpublished,point,-999,22.64,120.29,2004,Taiwan,TWN,886.0,,mosquito,4
28159,Aedes albopictus,28160.0,unpublished,point,-999,22.66,120.28,2004,Taiwan,TWN,886.0,,air,7
28160,Aedes albopictus,28161.0,unpublished,point,-999,22.67,120.29,2004,Taiwan,TWN,886.0,,air,5
28161,Aedes albopictus,28162.0,unpublished,point,-999,22.67,120.3,2004,Taiwan,TWN,886.0,,air,6
28162,Aedes albopictus,28163.0,unpublished,point,-999,22.66,120.28,2004,Taiwan,TWN,886.0,,water,8
28163,Aedes albopictus,28164.0,unpublished,point,-999,22.63,120.28,2004,Taiwan,TWN,886.0,,water,7
28164,Aedes albopictus,28165.0,unpublished,point,-999,22.62,120.28,2004,Taiwan,TWN,886.0,,water,8
28165,Aedes albopictus,28166.0,unpublished,point,-999,22.6,120.29,2004,Taiwan,TWN,886.0,,water,8
28166,Aedes albopictus,28167.0,unpublished,point,-999,22.59,120.31,2004,Taiwan,TWN,886.0,,air,1
28167,Aedes albopictus,28168.0,unpublished,point,-999,22.7,120.29,2004,Taiwan,TWN,886.0,,mosquito,7
28168,Aedes albopictus,28169.0,unpublished,point,-999,22.69,120.28,2004,Taiwan,TWN,886.0,,mosquito,1
28169,Aedes albopictus,28170.0,unpublished,point,-999,22.69,120.3,2004,Taiwan,TWN,886.0,,water,3
28170,Aedes albopictus,28171.0,unpublished,point,-999,22.64,120.3,2004,Taiwan,TWN,886.0,,air,5
28171,Aedes albopictus,28172.0,unpublished,point,-999,22.68,120.29,2004,Taiwan,TWN,886.0,,water,8
28172,Aedes albopictus,28173.0,unpublished,point,-999,22.69,120.3,2004,Taiwan,TWN,886.0,,water,7
28173,Aedes albopictus,28174.0,unpublished,point,-999,22.67,120.29,2004,Taiwan,TWN,886.0,,mosquito,9
28174,Aedes albopictus,28175.0,unpublished,point,-999,22.68,120.28,2004,Taiwan,TWN,886.0,,mosquito,2
28175,Aedes albopictus,28176.0,unpublished,point,-999,22.69,120.3,2004,Taiwan,TWN,886.0,,water,4
28176,Aedes albopictus,28177.0,unpublished,point,-999,22.67,120.3,2004,Taiwan,TWN,886.0,,mosquito,5
28177,Aedes albopictus,28178.0,unpublished,point,-999,22.69,120.3,2004,Taiwan,TWN,886.0,,mosquito,7
28178,Aedes albopictus,28179.0,unpublished,point,-999,22.68,120.29,2004,Taiwan,TWN,886.0,,mosquito,2
28179,Aedes albopictus,28180.0,unpublished,point,-999,22.63,120.28,2004,Taiwan,TWN,886.0,,mosquito,4
28180,Aedes albopictus,28181.0,unpublished,point,-999,22.63,120.28,2004,Taiwan,TWN,886.0,,mosquito,2
28181,Aedes albopictus,28182.0,unpublished,point,-999,22.67,120.29,2004,Taiwan,TWN,886.0,,air,4
28182,Aedes albopictus,28183.0,unpublished,point,-999,22.67,120.3,2004,Taiwan,TWN,886.0,,water,9
28183,Aedes albopictus,28184.0,unpublished,point,-999,22.65,120.33,2004,Taiwan,TWN,886.0,,mosquito,6
28184,Aedes albopictus,28185.0,unpublished,point,-999,22.59,120.32,2004,Taiwan,TWN,886.0,,air,10
28185,Aedes albopictus,28186.0,unpublished,point,-999,22.68,120.3,2004,Taiwan,TWN,886.0,,water,6
28186,Aedes albopictus,28187.0,unpublished,point,-999,22.65,120.32,2004,Taiwan,TWN,886.0,,air,2
28187,Aedes albopictus,28188.0,unpublished,point,-999,22.64,120.34,2004,Taiwan,TWN,886.0,,mosquito,7
28188,Aedes albopictus,28189.0,unpublished,point,-999,22.7,120.3,2004,Taiwan,TWN,886.0,,mosquito,8
